"DATES" "FL794104005.Q" "FL793169175.Q" "FL403161705.Q" "FL413065005.Q" "FL793163005.Q" "FL693168005.Q" "FL793169005.Q" "FL643165005.Q" "FL794104005.Q" "FL764104005.Q" "FL724104005.Q" "FL753169600.Q" "FL734104005.Q" "FL444104005.Q" "FL473169333.Q" "FL543169333.Q" "FL404104005.Q" "FL413065005.Q" "FL674190005.Q" "FL614104005.Q" "FL644104005.Q" "FL664104005.Q" "FL504104005.Q"
"199803" 6014776 874206 1147570 1976247 1600833 105755 246206 63959 6014776 365694 166013 3541 196140 186629 1019 2037 1147570 1976247 1101201 630872 147799 39435 416273
"199804" 6328195 906724 1275425 2018969 1657141 109642 288689 71605 6328195 382105 186213 2406 193486 212437 1127 2475 1275425 2018969 1176428 645308 158800 42533 412588
"199901" 6604604 926443 1323758 2113010 1757622 108052 299083 76636 6604604 390016 185328 2132 202556 226942 1509 3288 1323758 2113010 1224068 664939 165210 34756 457108
"199902" 6851820 940869 1400457 2183642 1813578 111136 328567 73571 6851820 408148 200566 2100 205482 241583 1848 4033 1400457 2183642 1280012 694131 160274 30182 447510
"199903" 7116406 963430 1502334 2247217 1850089 112062 365361 75913 7116406 435982 222340 1821 211821 255390 2542 4307 1502334 2247217 1325417 686760 162243 34623 459591
"199904" 7349404 1082947 1594210 2293531 1805720 98356 395815 78825 7349404 449270 227977 2003 219290 260445 3366 3200 1594210 2293531 1330268 720854 164770 25309 504181
"200001" 7494322 1115708 1620483 2323499 1838718 110548 404399 80967 7494322 463593 240270 1959 221364 279189 2632 3016 1620483 2323499 1356150 734442 167407 36416 507495
"200002" 7703048 1136171 1682743 2356632 1892379 115628 436895 82600 7703048 494675 263363 2029 229283 292148 2859 2746 1682743 2356632 1380892 769958 168140 36247 516008
"200003" 7890519 1154050 1752603 2415896 1940777 114998 430197 81998 7890519 502037 263244 1940 236853 286760 3136 2659 1752603 2415896 1418206 792327 166046 42588 508261
"200004" 8157774 1214673 1826417 2493244 1983418 118196 438276 83550 8157774 509257 264779 1962 242516 301250 3393 2481 1826417 2493244 1503516 807111 167573 40944 502588
"200101" 8484637 1202824 1892900 2535825 2199229 124696 445275 83888 8484637 540297 271935 1819 266543 308103 3241 1884 1892900 2535825 1555355 788746 167839 35007 655440
"200102" 8621717 1086284 1964609 2637391 2271005 129774 446438 86216 8621717 543739 273371 1353 269015 305298 3453 1908 1964609 2637391 1604212 805114 167593 43913 544487
"200103" 8878218 1063494 2046278 2760457 2337139 131088 455807 83955 8878218 554099 280338 1030 272731 310946 3832 2773 2046278 2760457 1669674 808971 165940 47064 508184
"200104" 9155925 1097792 2130565 2831784 2407130 139163 463732 85759 9155925 562122 294937 1089 266096 301211 4932 3119 2130565 2831784 1758570 817992 171371 42343 531916
"200201" 9350421 1033276 2175623 2956420 2504449 136998 455921 87734 9350421 564785 294846 966 268973 289452 5530 3716 2175623 2956420 1803009 804084 173503 38425 535874
"200202" 9553538 981583 2210400 3042612 2615036 150749 459665 93493 9553538 574366 309249 939 264178 280110 6030 4025 2210400 3042612 1856461 834654 184732 42805 517343
"200203" 9751128 977827 2282789 3085197 2660054 179156 471208 94897 9751128 590555 317650 1066 271839 283184 6815 4518 2282789 3085197 1897011 861320 191362 46614 501763
"200204" 10042511 997856 2350398 3158604 2805944 162267 470482 96960 10042511 611842 324807 655 286380 278138 6906 5142 2350398 3158604 1987081 884204 198361 40624 521211
"200301" 10330397 976502 2406836 3230475 2963306 181145 476335 95798 10330397 627923 324592 538 302793 307054 7599 6250 2406836 3230475 2063073 883053 201586 50232 546316
"200302" 10528744 926950 2454945 3292961 3075766 194454 486026 97642 10528744 640138 337029 458 302651 306965 7997 6619 2454945 3292961 2117014 942260 205030 46175 508640
"200303" 10780156 912792 2569913 3375161 3142702 188367 490275 100946 10780156 638699 333394 470 304835 306420 8828 7405 2569913 3375161 2158850 956506 215895 48640 493839
"200304" 10949340 934352 2601271 3343251 3279236 183693 501682 105855 10949340 660355 337972 592 321791 313415 9073 8030 2601271 3343251 2222916 995291 230695 46991 518052
"200401" 11134612 940720 2602671 3346388 3422009 194740 516628 111456 11134612 678491 330454 550 347487 344396 8405 7939 2602671 3346388 2294109 1012010 246587 59978 533638
"200402" 11398002 913132 2656374 3366532 3567311 218980 558066 117607 11398002 710121 358036 576 351509 372840 9624 8615 2656374 3366532 2408374 1029952 264527 60596 510447
"200403" 11632643 912968 2685944 3380765 3740382 236755 554265 121564 11632643 728339 361073 651 366615 371801 9855 8639 2685944 3380765 2529191 1063194 287536 68897 498482
"200404" 11935560 956004 2676270 3384018 3962354 249741 575816 131357 11935560 738731 356712 736 381283 404789 11374 11063 2676270 3384018 2662226 1129623 340112 62237 515117
"200501" 12173595 981445 2640891 3407181 4178990 250090 578567 136431 12173595 776462 372554 641 403267 398306 11758 10662 2640891 3407181 2813436 1143914 359195 65026 546764
"200502" 12477455 1040184 2624974 3442350 4373226 242271 611878 142572 12477455 792442 383060 759 408623 414478 12544 11231 2624974 3442350 2988991 1143863 383139 63720 599723
"200503" 12569554 1075680 2557661 3484951 4431953 258485 614476 146348 12569554 810546 388273 780 421493 418023 12619 11335 2557661 3484951 3172341 1038618 397228 70720 595512
"200504" 12995960 1170177 2592229 3548483 4650870 268567 620167 145467 12995960 823857 393574 770 429513 427307 14656 11476 2592229 3548483 3391672 1108578 395483 62361 619858
"200601" 13337182 1196621 2589715 3627218 4886796 270354 616867 149611 13337182 837020 397610 756 438654 425333 14597 12186 2589715 3627218 3605658 1099322 411656 71136 643341
"200602" 13737607 1268251 2638504 3691812 5076058 267962 641491 153529 13737607 889579 421866 717 466996 427809 16308 12509 2638504 3691812 3791024 1122244 419490 72769 655559
"200603" 13975760 1278426 2617630 3768725 5246439 265983 643680 154877 13975760 900339 423421 700 476218 433540 16796 13107 2617630 3768725 3966859 1119521 425882 74011 639350
"200604" 14290663 1363167 2627811 3841119 5458901 206229 641386 152050 14290663 997963 497762 491 499710 319138 18885 14177 2627811 3841119 4199427 1144173 410987 68788 648195
"200701" 14785900 1400971 2644481 3956458 5789625 221917 624424 148024 14785900 1015586 494942 336 520308 311309 16249 15412 2644481 3956458 4360893 1234196 429156 83652 718508
"200702" 15177080 1481473 2684834 4077824 5907365 232408 641952 151224 15177080 1062488 510604 411 551473 311040 18897 18566 2684834 4077824 4516645 1240306 427135 93615 725730
"200703" 15809313 1299965 2823986 4252616 6195459 261114 821754 154419 15809313 1184292 597160 290 586842 401192 28373 25282 2823986 4252616 4564642 1280367 423033 86273 739257
"200704" 16207539 1251781 2910192 4464418 6280154 277124 867142 156728 16207539 1261160 629592 511 631057 423274 32300 28700 2910192 4464418 4535415 1279631 421212 64803 786434
"200801" 16425263 1184277 2938117 4602238 6323373 319589 895835 161834 16425263 1312922 647152 369 665401 436300 28500 31100 2938117 4602238 4473170 1301438 403763 120112 777603
"200802" 16684539 1137975 3102075 4760244 6294100 322484 906478 161183 16684539 1394175 655912 332 737931 431320 35400 33400 3102075 4760244 4364664 1299264 397530 85936 780531
"200803" 16971176 1007203 3152680 4892653 6178854 573703 1003427 162656 16971176 1460529 785885 0 674644 377950 43500 42900 3152680 4892653 4270430 1264678 389908 276660 799288
"200804" 17112740 1125849 3181923 4961428 6006370 773199 900464 163507 17112740 1421959 708648 0 713311 356136 40600 54900 3181923 4961428 4127522 1200265 372601 142551 1252855
"200901" 16992485 972203 3118309 5041969 6251317 649582 794208 164897 16992485 1724863 626106 0 1098757 321761 30300 52500 3118309 5041969 3922561 1148039 364037 102448 1165698
"200902" 16437371 846937 2948078 5170747 6089812 492520 722017 167260 16437371 1720828 617832 0 1102996 253244 28500 50500 2948078 5170747 3742083 1102233 352483 102207 966468
"200903" 15960921 699626 2800509 5297548 6002091 335472 658769 166906 15960921 1685123 562433 0 1122690 192344 28300 47500 2800509 5297548 3547897 1074944 347752 104052 834952
"200904" 15594359 679109 2706589 5376395 5775949 271552 617888 166877 15594359 1645261 576092 0 1069169 152329 26500 48300 2706589 5376395 3344357 1044063 338896 92851 818818
"201001" 14832793 623479 6602726 1006866 5624980 246052 561603 167087 14832793 1975122 906812 0 1068310 143334 25400 45600 6602726 1006866 2759674 1048106 343355 92252 790358
"201002" 14592725 567545 6535594 1071640 5489357 230811 530213 167565 14592725 1920432 881708 0 1038724 136150 25000 45600 6535594 1071640 2642644 1017651 345004 100907 752103
"201003" 14435311 574501 6448835 1120724 5436808 198483 487784 168176 14435311 1925510 836650 0 1088860 133812 25200 45300 6448835 1120724 2544936 979294 348097 106012 757591
