DATES,0
195201,
195202,
195203,
195204,
195301,
195302,
195303,
195304,
195401,
195402,
195403,
195404,
195501,
195502,
195503,
195504,
195601,
195602,
195603,
195604,
195701,
195702,
195703,
195704,
195801,
195802,
195803,
195804,
195901,
195902,
195903,
195904,
196001,
196002,
196003,
196004,
196101,
196102,
196103,-4.985969677732346
196104,5.529071241225822
196201,-0.3885696049215497
196202,2.660959007210007
196203,inf
196204,-inf
196301,-0.7029778928486792
196302,-0.2169846628202592
196303,-0.5649774550447653
196304,0.2650868117029681
196401,-1.313179039523682
196402,-0.08836881158757137
196403,-0.5500609985533877
196404,0.5106362345093025
196501,-0.9535733062084688
196502,-0.4032441037448571
196503,-1.7557169632183545
196504,0.11570524517066794
196601,-1.0925784691167806
196602,0.3004128073550234
196603,-0.8986427909507331
196604,0.08634073069947235
196701,-0.24688267326126834
196702,-0.572282308263425
196703,-0.17658727191740198
196704,0.03507174266737323
196801,-0.7095029825730812
196802,-0.024862379560580905
196803,0.26553959772350844
196804,-0.25844685062155115
196901,-1.1953387188126072
196902,0.24236850064135673
196903,-0.6710200203344581
196904,0.7636750284086737
197001,-0.34799576572601154
197002,-0.21494588842277196
197003,0.623542951275688
197004,0.7186812934079523
197101,-0.5003451593180532
197102,-0.4376725528935381
197103,-0.24673479984153524
197104,0.6638064742843017
197201,-0.7056079074188428
197202,-0.17612542719387747
197203,-0.017938855608035098
197204,0.8632876723861127
197301,-1.6986718024531715
197302,-0.820325529422206
197303,-0.7485769270855496
197304,0.29152791920478727
197401,-1.2891370082446008
197402,-0.049605378239557574
197403,-0.2756234815443239
197404,0.05137038038467612
197501,-0.48467381940708343
197502,-0.08971455606396361
197503,-0.5009570821561162
197504,0.6284395304954415
197601,0.7543832011238694
197602,0.15434445040192912
197603,0.6620583305844239
197604,0.4826194032515456
197701,-0.6905462528711439
197702,0.29742206960873574
197703,-0.3095897452586982
197704,0.5403176739451769
197801,0.05324668106679731
197802,0.09355756298243278
197803,-0.08462590724179364
197804,-0.27685401825726963
197901,-0.288063239712514
197902,0.9421243203495706
197903,-0.2373017695158044
197904,-0.6918660381532682
198001,0.4340933118665369
198002,-0.15462844855751534
198003,0.3127432539942685
198004,-0.9076100344552476
198101,0.47613461384856137
198102,-0.2892001434155773
198103,-0.22865151677558337
198104,0.5759235418163353
198201,-0.05996909159206254
198202,-0.04865366233087798
198203,0.006989091990480034
198204,0.8423243553628748
198301,-0.9432572427119563
198302,0.0580761571933639
198303,0.18565425949798353
198304,0.15987577910684792
198401,-0.3366808733560891
198402,-0.1811028434777704
198403,0.433709146826601
198404,1.2161325654268307
198501,-1.2840577418322763
198502,0.3996532694541717
198503,-0.11268643212351037
198504,0.6668947552470215
198601,0.024671810506999847
198602,-0.29518795222856653
198603,-0.38435115765911654
198604,0.036858669817563694
198701,-0.4357298294795573
198702,-0.1531091402498621
198703,-0.05762006689561616
198704,-1.0973412591945317
198801,0.058373436004977464
198802,-0.44124831077330473
198803,0.02442472094565762
198804,0.1366819506792014
198901,0.14814657827947997
198902,1.055482690131523
198903,-0.15402538947710198
198904,1.339203840572118
199001,-0.4418019226014227
199002,-0.04110712144899509
199003,0.16493105617792203
199004,0.8131197543178583
199101,-0.25561579046653904
199102,0.2989914841379431
199103,0.5267846266692331
199104,0.2186412075188997
199201,-0.30952637858768206
199202,-0.06967277049526466
199203,0.5460788373596142
199204,-0.3910319800119364
199301,0.6969450147873886
199302,0.8220104898920813
199303,0.09939354496041553
199304,1.1549639032020398
199401,-0.12616965593686835
199402,0.2851219353052361
199403,0.09756420290959689
199404,-1.8391061876552754
199501,-0.04847997196750242
199502,0.21813845416194866
199503,0.002563470974076054
199504,0.6099029762536841
199601,-0.1674994320559744
199602,0.06291384738341854
199603,0.08517299293301939
199604,0.38417924148889426
199701,-0.1535073383136627
199702,0.3047757419730175
199703,-0.17607533118408014
199704,0.5206845495506425
199801,0.013296074407662672
199802,-0.18753769174044166
199803,0.4448165396767134
199804,-0.38310832330001077
199901,-0.2850151822878306
199902,-0.40088516436095567
199903,0.017461243492579825
199904,0.46461817964107155
200001,-0.09592741163329244
200002,-0.06170977524578802
200003,0.1764393378475706
200004,1.232796128714451
200101,-0.14454259696773342
200102,0.374211361103562
200103,0.48735958565890236
200104,-0.49815706950676564
200201,-0.3510061164900904
200202,-0.02389688829439507
200203,-0.08050557077361908
200204,-1.6151383861669828
200301,0.0667668966553343
200302,0.09114922433476913
200303,-0.1022399281425912
200304,0.09560769162359506
200401,0.1617285854300352
200402,-0.10338986412260098
200403,0.1359525046932486
200404,0.680343885397674
200501,0.10000344404491734
200502,0.09985688250422697
200503,-0.02626328635661679
200504,-0.023586382891942037
200601,-0.34146242823689654
200602,0.11166211850022911
200603,0.1412864941814984
200604,1.199761730384358
200701,-0.08808222849538438
200702,0.06779624737506573
200703,0.2180957949424549
200704,0.3453990253460546
200801,0.503825350149917
200802,-0.39988593789012583
200803,0.8880127785403449
200804,-2.284339794512295
200901,-0.9482963688017723
200902,-0.7409757103232959
200903,-0.18844084459711397
200904,0.8713447253081785
201001,-0.16551875070226352
201002,-0.3482788849741283
201003,-0.027012284072089443
