,Mkt-RF,SMB,HML,RF,Mom,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
1958Q3,0.09941435146400024,0.024964557872000137,0.03182737965999993,0.0021013102309999088,-0.06081437301600001,0.13378855734183492,0.14086753955128817,0.15032196567006118,0.09883713724183818,0.09515705375542072,0.15072323091844853
1958Q4,0.09346748061999999,0.022938446599999995,0.019737665880000144,0.0041049013680001245,0.02107381483400017,0.17638079495415204,0.10392104569984717,0.14495865890197224,0.09323261644176184,0.09144382454810618,0.16647492918574947
1959Q1,0.09094425743600021,0.030082454179999996,0.01776865501599989,0.0054093550820000225,0.0051679050269999305,0.15539060095737045,0.1329781401420882,0.1418495062963483,0.07784574461610494,0.12199572731135366,0.13101941422039642
1959Q2,0.04937775355999996,0.022513900719999924,-0.004439055159999983,0.006112388359999832,0.06902108368000004,0.07971785093458728,0.08675356921755206,0.06863184254114052,0.05949503010762247,0.0426580385255535,0.06158369797152474
1959Q3,0.04713097966400026,-0.017890157550000008,0.03422248152000007,0.007116793200000027,0.04320695149999998,0.025565293867489514,0.0404022661586656,0.06887780618945905,0.0643670851229119,0.03381345228167665,0.0922452101656015
1959Q4,-0.049220043616000186,0.0057705178400000445,-0.011480869720000064,0.008020907669999966,0.031943864600000094,-0.033922244212309716,-0.03304920380376908,-0.048125722920364544,-0.049677261266150796,-0.02500908094805021,-0.055694486945475075
1960Q1,-0.031667753280000044,0.027552497143999988,-0.006652644670000041,0.009328669172000037,-0.0028377290370000807,0.012510183711664569,0.010649266152567227,-0.0031008070542886124,-0.02626125385072897,-0.0205289379055017,-0.018340358458795225
1960Q2,-0.02190547673199994,0.0026680273999999393,-0.06705976344999998,0.008322329285000096,0.08461645759999992,-0.005020403055672529,-0.0321463101331364,-0.06002564982081593,-0.011561509234791267,-0.0021760884910383416,-0.08982179753233677
1960Q3,0.027701179647999785,0.00481154782399984,-0.01973717509000017,0.006413118423999942,0.04982572582999989,0.04266251868312221,0.02133910322650112,0.027427755797825304,0.03259737770637239,0.03257857604431402,0.012017852280676422
1960Q4,-0.03867422000000009,-0.0450982492480001,0.04369340420799972,0.005509985983999988,0.03179624298799988,-0.10419974482444139,-0.053754455698301284,-0.04794310432389437,-0.04770980665690028,-0.005449562521599227,-0.01853222689678291
1961Q1,0.16439630894,-0.006132400240000058,0.003937347094999932,0.004807593952000255,0.0072146443520000325,0.18905690155502608,0.17015470373320252,0.155917353846037,0.14548854357342744,0.20405789622490156,0.18658724442677976
1961Q2,0.06872206201699993,0.0731032268059999,0.007050373028000045,0.00510858476000009,0.09166538201600005,0.16832007009566752,0.11698204881083818,0.1636290896231538,0.059775458592548514,0.07949184179417146,0.08074439302190095
1961Q3,0.020547440639999914,-0.024980133717999897,0.0020942627360001076,0.005610446480000197,-0.010575143620000116,-0.0312424529279417,0.01488309312732361,0.0035341617181450236,0.04035151125832481,0.01667682666833903,0.008629950083273386
1961Q4,0.029541554210000154,-0.04327239581700004,-0.007298047059999924,0.0050082745220001446,0.05587954749199997,-0.03101456559364346,0.004505031801130821,-0.01880289484036879,0.04301966517506961,0.028278638173129922,0.0150023067020566
1962Q1,0.002370917654999971,0.021256332611999884,0.056550247808,0.005811016840000072,-0.028914800751999925,0.02396241870955751,0.05134700127834102,0.07324902729189686,-0.005717134104522237,0.024562240050663098,0.0647874562116697
1962Q2,-0.055459639027999885,-0.013433604850000003,-0.006340381383999949,0.006212808799999969,0.038367103399999936,-0.051987372588358616,-0.0761116649547472,-0.05813347879699038,-0.052915875099961984,-0.035719006434546174,-0.05875587268905014
1962Q3,-0.11183678530000007,-0.02120056451199992,0.016702845758000295,0.007116692959999726,0.07434576144000005,-0.1340946107946972,-0.11673893008420433,-0.10404524477640265,-0.1082047839269461,-0.08551246414470393,-0.09428220028664158
1962Q4,-0.032495854069999885,-0.05111513440000004,0.014976403519999959,0.007016282557999798,0.04184030681200013,-0.08656482750775107,-0.06960513897767262,-0.05703545550040745,-0.018531176616371936,-0.024117925156931563,-0.016688783108663507
1963Q1,0.17543282456600018,0.016152445999999987,0.03438988927999986,0.00681536149999995,-0.038076973270000036,0.19320698318403817,0.21035754819278552,0.22647061510468758,0.18706587461931812,0.167530192672815,0.2310584209049693
1963Q2,0.05143414207999997,-0.03365006463200004,0.05338101500000003,0.007116803224999968,0.04035676184000003,0.009376306172227622,0.030569907269156538,0.0735710224686803,0.055242147498590244,0.06007849232204876,0.10073651678892093
1963Q3,-0.006641267200000023,0.0018223169919999727,0.02380520742500014,0.007418224903999793,0.024780429763999967,-0.005460459475480461,0.00511869174149715,0.022421864484100773,-0.0016375394668870502,0.0019871681088590165,0.016975717251867195
1963Q4,0.06057372197599986,-0.017607985374999968,0.016593199999999975,0.008121849574999729,0.042862935600000096,0.02479725190069315,0.057455014868490695,0.0645827698128516,0.08300262757399812,0.04200379966140355,0.07602577220565854
1964Q1,0.03215637468799981,-0.03329830566399994,0.03171083782100026,0.008624653489999634,0.02076313609599989,-0.01767094257900359,0.018762928683850655,0.037970512880096674,0.0450102469384015,0.04342861892956251,0.053052452882846435
1964Q2,0.03084836855000006,-0.0029332038999998478,0.05619009775399997,0.008624613374,0.0037573442720000294,0.0038324280994859183,0.05991179479783004,0.07945656145745561,0.027828503842611596,0.059850070469141814,0.0647280072084584
1964Q3,0.04484850581799993,-0.008800973291999914,0.03312076233200001,0.008624623399999587,0.02620445814200001,0.03851524926182637,0.0559774177146386,0.06865532648095707,0.05192157197585523,0.04884328050915476,0.08992255484500533
1964Q4,0.01818531584000005,-0.001430393024000054,0.028905490032000047,0.008524102735999906,-0.004502391474999867,0.0295750300201576,0.04101572006692433,0.046156064511095884,0.014163001906247308,0.051151082985400276,0.055318614085969386
1965Q1,0.035710578584000174,0.029582397584000164,-0.04076341540799999,0.008825815171999984,-0.009831432580000188,0.07218477167626025,0.04616033217959448,0.050332453921721365,0.05120172965783687,0.041870058608354466,-0.012559946623120988
1965Q2,0.021759306343999807,0.06358064438600008,0.021125494690000135,0.009731293480000236,0.02950791322400015,0.07911919868840012,0.08747212039598229,0.11357421024620784,0.024641839805712884,0.02561988722511699,0.034729152984445566
1965Q3,-0.04896979116800004,-0.032256510004000094,0.008374489264999951,0.009731343635000167,0.01334227658999998,-0.07608011743448861,-0.06855916776454352,-0.061169472709061146,-0.032701564589546095,-0.041194839410775064,-0.03223870057985567
1965Q4,0.08415448028000005,0.06106103465999979,0.004140332660000023,0.009530101713000283,0.09610325429,0.17396933388660818,0.14989404009667529,0.16008174981197354,0.09794532597347616,0.07102268240573917,0.12032464800345766
1966Q1,0.017067508184000157,0.11152737736599994,0.05659089488000024,0.010637433890000159,0.09802407680000003,0.1314273130973309,0.14434529910852967,0.17393813302499028,0.006547472366777329,0.019906106659257183,0.08066831923132178
1966Q2,-0.01638218097699995,0.08961817529599991,-0.021117648616000073,0.01073816522000004,0.12357024768799985,0.09074184449691769,0.048217759541058,0.06972347058348793,-0.007774839951217527,-0.017207192651667924,-0.030643514894751922
1966Q3,-0.08543789862399986,-0.03964225779999997,-0.00218012344000007,0.011443284529999875,-0.02910915271000003,-0.11126658300674441,-0.11357316887310354,-0.11037733755018786,-0.07674731555925862,-0.05783414696482225,-0.08292371520839803
1966Q4,-0.05399987269600015,-0.10557427116000007,0.037493177599999816,0.012652923799999938,-0.09019391511999997,-0.162031035210626,-0.10840901081517662,-0.11914245433400317,-0.055658882053304826,0.002503006264425567,-0.031038878963217886
1967Q1,0.09785005211000009,0.14670913631000015,-0.033066649539999826,0.012350468800000014,-0.006976438900000215,0.3005999828106001,0.24739486194910953,0.21531273729496792,0.11530248302471757,0.06834715637466271,0.11793074781356139
1967Q2,0.08867082124699999,0.053315463787999784,-0.04049387756200007,0.010738084928000102,0.05494522702799998,0.1650999043632706,0.13630197122963872,0.12631655961666666,0.12789797374615963,0.05195038778075123,0.07788592789812854
1967Q3,0.024836478848,0.11509679889500002,0.044005760000000116,0.009228138512000106,0.0553585967400001,0.15789770281836923,0.1510224594490721,0.16447412666066885,0.011892809359177026,0.016565032924963585,0.09467591103479123
1967Q4,-0.009748006800000208,0.050042731583999966,-0.043299429391000066,0.010234528688000344,0.04756667033600004,0.05564028180145808,0.038366290346840026,0.015399849177500036,0.014526371979298514,-0.020256993585358374,-0.03290967433739411
1968Q1,-0.007369957854999942,0.1003193962840001,0.02500556849000013,0.010939527520000158,-0.0019983318400000893,0.10896500839220091,0.09673071006987977,0.10930095028562725,-0.03089067997439654,0.022411074569675282,0.024083064614415672
1968Q2,0.05163031569200016,0.012203992519999929,-0.00514263761,0.012047993726000072,0.04840344499400007,0.07754728970987124,0.07100291504419842,0.06982622325741694,0.08537568768388981,0.02378091212351552,0.08814815013706845
1968Q3,0.002253686759999818,0.04730121972799983,0.06874287377199972,0.013661682880000026,0.0067754853750001676,0.03268924354533187,0.07031424001593711,0.10600886344857119,-0.02157831457796522,0.04082957947870236,0.04892890893622215
1968Q4,0.05908130102499998,0.04700176460000005,0.04149431753999999,0.012955539463999743,-0.0023037846399999173,0.11137921646438054,0.12857220554988036,0.12989003632469598,0.03830472587518852,0.07813856814939579,0.1076142624669334
1969Q1,0.00020518487499998628,0.05112218668800028,0.0072433762559998005,0.013863205717999927,0.01912469648000026,0.07004696905909302,0.06716849992340013,0.04900056942106645,-0.014593470647804807,0.023341566507034228,0.022464376680811915
1969Q2,-0.01944871789600011,-0.05023710228,0.004863552523999948,0.014570032148000012,0.026639102280000104,-0.06954084756796752,-0.04310344474611871,-0.03418609674751816,0.02983316073977571,-0.024556082909912957,0.004504327081142678
1969Q3,-0.13764381970000006,-0.08700081651199998,0.0068743552400001295,0.015277079744000055,0.01268328039799993,-0.2215573906780408,-0.18903708624242033,-0.17680672448226253,-0.08150653001117492,-0.1435036704066489,-0.1169326140003093
1969Q4,0.06720690774199989,0.06050321549599991,-0.09755553399999994,0.017298385999999777,0.0006048271280001405,0.18334503700441585,0.11510174617647118,0.08295229247882774,0.12811443165441916,0.05284899581809355,0.013855184724745895
1970Q1,-0.13917325140000003,-0.034047222560000034,-0.010537797999999876,0.017703079680000178,0.09744556090399992,-0.15666208934860193,-0.15431579939998974,-0.14387094565707492,-0.09947362143837224,-0.13781178338135858,-0.12929107657797723
1970Q2,-0.07406888208400009,-0.10499600832600009,0.14546873892799983,0.01699501669999992,-0.009202169324000087,-0.2229022415038624,-0.12283692557988657,-0.05567560297110341,-0.08702211187961983,-0.009028207343279582,0.010626417810933209
1970Q3,-0.06230946160000017,-0.07107844384000006,0.04739711854399986,0.016388619848000108,-0.0037831925119998777,-0.1253303823369477,-0.11540591189168681,-0.07919647020263176,-0.0830572697392028,0.017743526421605482,-0.038211373885348676
1970Q4,0.06396794130000005,0.056213612524000034,-0.03874841190100009,0.015377971651999944,-0.06686047135999995,0.15522880192513844,0.10554806020986995,0.12197935666641246,0.10865741034378162,0.03981473717939488,0.06888306612464956
1971Q1,0.15968384580399997,0.05926175748799989,0.04227296696000016,0.012652833416000098,-0.06645377497999994,0.19784097589294936,0.25630975382210197,0.26436665728937325,0.1593445516658767,0.17121962376793998,0.18754786662028344
1971Q2,0.08914116897999991,0.039962690359999886,-0.04325232771999998,0.009127567719999785,0.007604758720000104,0.17123772934452797,0.13087782267024384,0.10802609584603329,0.1258935848910563,0.060813499425474093,0.09579999962444052
1971Q3,-0.08383378235900008,-0.040255212711999944,-0.032931442401999966,0.010637172920000104,0.012404526055999954,-0.10294650317889331,-0.11209776563894358,-0.12772831483391434,-0.05697831362107053,-0.07731752883603948,-0.09371426794434712
1971Q4,-0.016506593452000118,-0.014759807500000055,-0.008448435440000068,0.012148534342999895,0.06140301199999976,-0.010016487783118477,-0.015075815855138619,-0.025084804911392977,0.01755240146368675,-0.034865117675114576,0.013007939848915573
1972Q1,0.10882719369799987,0.06293912832800008,0.00033020535200001255,0.010335189701000003,0.009512544466000028,0.19597547949703875,0.15972319659667122,0.18805169366624885,0.12823044947893525,0.08455632612433184,0.13517044588892024
1972Q2,0.03807966602599966,0.011878138752000167,-0.043657553310999964,0.008121849574999729,0.08489070257800035,0.07085863528784841,0.04314148140225882,0.026557960992298346,0.07682148047097304,-0.002173609188983794,0.030479918498232283
1972Q3,-0.01961976224000017,-0.052668979480000155,-0.04543766528000004,0.009027016969999968,0.08115129635999985,-0.0998845599009015,-0.07240171639047055,-0.07708029726355448,0.02454582798102911,-0.03083597934341986,-0.08871769833482235
1972Q4,0.026236041543999944,-0.09095218458199994,0.06354226596800006,0.010335099439999995,-0.029534846160000017,-0.06521265575682811,-0.00909520530494179,-0.018031498264691526,0.01517204673860073,0.08318767053319265,0.09283676102126948
1973Q1,0.018068933959999978,-0.06488556049000005,0.0536364363199997,0.011846310236000024,0.03404044520000005,-0.05962760608975004,-0.006454216137182556,0.001585790198905146,0.029426752461392702,0.03409342057364606,0.07420004713077133
1973Q2,-0.11421211239999995,-0.10149882652800013,0.09871338777200012,0.01406518046399996,0.12570209435000002,-0.2398222256507061,-0.15086088004415987,-0.11673740949182154,-0.10051099497598226,-0.0689640162461691,-0.05102573956752399
1973Q3,0.003201631015999906,-0.017193410144,-0.03815847863199984,0.016691456464000165,-0.012193888609000059,0.003632132028965618,-0.006384699773643421,-0.017691989430900112,0.04530180624206959,-0.0025836715501117435,0.0062545784376202285
1973Q4,-0.0009720113559997801,0.006595700600000143,0.04987195575600012,0.020437609399999834,0.028925865404000106,0.041246559104337166,0.043769987268089894,0.05079595112180657,-0.011947853278906906,0.05624947901612409,0.07915753380844515
1974Q1,-0.12405777356800007,-0.04252782016000001,0.14705717535500007,0.01841166579199993,0.09293529910399978,-0.18884368975862664,-0.11489870143398762,-0.05962373755720285,-0.1444818130200699,-0.06309282640345537,-0.01325574066634072
1974Q2,-0.083745289216,0.01802999999999999,0.03267946186400006,0.01901822360000005,0.014132457799999942,-0.06517777827442106,-0.0603490514138354,-0.01276796450263007,-0.06058973197384965,-0.07956010863426599,-0.050326155734253475
1974Q3,-0.14869554488000003,-0.024076391503999983,0.03827345177600017,0.020639815000000006,0.050839701600000176,-0.16180655220536466,-0.14432996621211447,-0.10770307980933547,-0.12922733789233276,-0.10895697468220777,-0.1111028417540415
1974Q4,-0.07196666250899997,-0.03837393099100006,-0.025390857492999963,0.019320757860000093,0.06829260098399992,-0.08687470870270708,-0.08004775017177568,-0.07417996952030892,-0.060502602077983636,-0.014556034698434472,-0.07048515054017856
1975Q1,0.047876352344000006,0.045579456547999886,0.08118937220000011,0.018309939240000128,-0.09278327279999998,0.09880672020359405,0.14872987233881796,0.13873011348764264,0.02728477968558307,0.12823567146542358,0.13467908801441197
1975Q2,0.129410212112,0.03209703200000025,-0.03263786633800003,0.012854667572000045,-0.011678277094000156,0.2227302194504901,0.13778108619599694,0.15907869388425766,0.17787272455791103,0.06656456004430256,0.16923416757683607
1975Q3,0.030419061599999964,0.0755876375779998,-0.010431572799999844,0.013358926591999998,-0.0028187521119998893,0.1438890521482965,0.12116822113917847,0.10847708077392881,0.019453436724420126,0.08127437709777396,0.037229650432585526
1975Q4,-0.02030299651199996,-0.07269270937600003,-0.0023504351049998817,0.015782142463999893,0.00018833407999996332,-0.07306223485560304,-0.04303852555926879,-0.08114759642403024,0.0005500006765974952,0.012743555920620375,0.0036767712948679865
1976Q1,0.13280023399999985,0.02689347901799999,0.1271938721300001,0.013661602495999903,0.03744301850000009,0.14594765618803174,0.20467056687732832,0.2844449791701762,0.12176447022984549,0.18994816338546627,0.2476600862064151
1976Q2,0.011078978392000005,0.0563387623920002,0.05424769049599987,0.011644737119999915,0.011340204308000201,0.07060945950615594,0.07805115861325396,0.12672979587417976,-0.0004695058235577587,0.050746279173551345,0.05312003540591026
1976Q3,0.01577340682400008,-0.022212760176000046,0.011606751442000185,0.012753584776999727,-0.016530340619999917,0.019101908221374586,0.022540736906385028,0.009630076971473,0.024307254736451345,0.037624718942285806,0.05729043543015977
1976Q4,-0.009775158436000075,-0.01834400296000005,0.0030673916329999606,0.012753815768000054,-0.01009059292000003,-0.02801033333007541,-0.003950098556335546,-0.012732879887083604,-0.005906477975823443,0.03150809740303129,-0.01469458114513722
1977Q1,0.01757317297999994,0.10449344845000019,0.0827802494080001,0.011644857600000114,0.07765194733000014,0.14415150193964776,0.15604774746566186,0.17990925184283557,-0.026483446330028304,0.07491405214560576,0.10783098648479483
1977Q2,-0.03118705714999981,0.018975577439000135,0.04977122788999999,0.01114109054000001,0.052551468727999984,0.003228389113104857,0.008557076288623344,0.02640870681875751,-0.045698547669835166,-0.0011060274477383558,0.028248457833962126
1977Q3,0.014368635895999793,0.055058037874999854,-0.004161318680000137,0.011947202160000003,0.0403600020799999,0.06729722588177323,0.06493732234558935,0.07997567538568684,0.020022374920513064,0.025485056178291998,-3.264681254477875e-05
1977Q4,-0.06326339612800003,0.04299821675000004,-0.014517673276000065,0.013661642707999855,0.0031524707599999147,-0.016841476374099495,-0.011773639983240325,-0.024884503606016017,-0.04879396913328926,-0.06142371862144158,-0.06698604742607439
1978Q1,-0.01976048000000008,0.07486101094399977,0.03317282455399995,0.014873130049999794,0.03162194649200001,0.06496822165576277,0.06114370834491201,0.08517116543747028,-0.024687511021815545,-0.012028619374554572,0.02592690236596451
1978Q2,0.09402169299499996,0.075392485856,-0.01640398750999983,0.015377971651999944,0.0394526825799999,0.1892597408655281,0.17389895399785238,0.17566271169869108,0.10578641196117133,0.09774827904229921,0.08908968427270425
1978Q3,0.051623171071999874,0.06657233583799993,-0.009537670000000054,0.016186494224000203,0.10052777551400016,0.13305027452046048,0.12600450440960498,0.12583288388658898,0.07545108208257578,0.03632001385757633,0.06405307285718242
1978Q4,-0.09886414591999981,-0.05794314873400008,0.024828076591999704,0.01871519609599992,-0.08691076799999997,-0.18215266025329835,-0.1211791440501897,-0.124919272238182,-0.0910177004226469,-0.041890278399921876,-0.0984456133821342
1979Q1,0.07975647949399978,0.07988581697000008,-0.02076931187200004,0.022668980419999762,0.07070721156500004,0.21544798254190844,0.15237848986016966,0.16677266823625536,0.0936528077804315,0.09237875181215593,0.09482244167138543
1979Q2,0.018368122964000033,0.05903373536000012,0.01607442892800015,0.023582803040000044,0.027776443616999824,0.0951581236610799,0.09121367234370448,0.09956085771757683,0.019886394068761026,0.03804478208196316,0.05102506750981717
1979Q3,0.023984308159999745,0.026395553744000155,0.04598125517600016,0.02419244143400001,-0.008565436854999997,0.050787241817232376,0.09289221736479103,0.08947949964271151,0.01845477799618056,0.060017109917271716,0.07369007316145915
1979Q4,-0.03813767457999995,-0.01723109997600014,-0.042893037915999965,0.024903666016999892,0.07116171635199997,-0.002314460328460055,-0.051367259184543435,-0.059539908664674734,-0.011704767163728591,3.616906556391797e-05,-0.0404058148434675
1980Q1,0.12983026380000018,0.08790361058599983,-0.035191520995,0.02765000240000015,0.21557127692,0.2929338504951593,0.21118112733797134,0.21843876648321925,0.1506863734323609,0.13729905293387445,0.14356922615148138
1980Q2,-0.1057319753499999,-0.07473951489999997,0.006504666607999976,0.033973646893999954,-0.029141218623999987,-0.14687292828068899,-0.13428377489772503,-0.14847304424148933,-0.08538667505916708,-0.03735578361519376,-0.07281503019231339
1980Q3,0.15453376294799992,0.07997535229999975,-0.06686430783999997,0.019624931872999962,0.006724619323999814,0.2868211924546167,0.23214235047263387,0.2080628464793497,0.19267577547077863,0.14948636973085616,0.12159251482095423
1980Q4,0.0505969958000001,0.07404488816000021,-0.09682765795799997,0.023580506000000057,0.16403342065399973,0.20804536192217138,0.102212365198179,0.07830277285079434,0.08158455774870399,0.07728244111149851,-0.0017727971243273188
1981Q1,-0.005865791039999957,-0.007338825604000121,0.008297208079999896,0.03346314790400018,-0.009770776169999995,0.025052827021858848,0.03205919308314242,0.039673040083607614,0.026500260698939515,0.023092538958596087,0.05780871149057365
1981Q2,0.020494554407999965,0.07482745589999995,0.03902075907600011,0.03397710827599987,-0.016152264440000064,0.09542336723705769,0.14417726806191133,0.14485180214708726,0.04464500593793996,0.026987022409821204,0.07917217231354501
1981Q3,-0.037287398489999846,-0.00998745688599989,0.04049301822200002,0.03786717510000015,-0.0469544281119999,-0.036768198001941754,0.009610724476799781,0.01552669749568003,-0.011487057300827108,0.010006286392344244,0.020642002867682807
1981Q4,-0.09459560890399998,-0.025452458619999896,0.05559199147099991,0.03776556051199975,0.04875121631000012,-0.10744766963183716,-0.06364301910829906,-0.04278751042483786,-0.057070309951233855,-0.07715515647760407,0.004038649076169909
1982Q1,-0.03572004533999995,-0.011738262249999964,0.05991700339099992,0.0276490347199998,0.028562034223999833,-0.06461763299007384,0.00659461300962505,0.021726429399952618,-0.009831473590403816,-0.01466712277230886,0.020494080875307574
1982Q2,-0.04578724475200002,0.019135396663999993,0.06688551292799993,0.030605878808000364,0.07414838341999985,-0.03496828472118685,0.019084467500681157,0.04846582210540973,-0.03897046831929496,-0.005962274334175732,0.021237943175122176
1982Q3,-0.09868509408000004,0.006468963479000278,0.034401254375999946,0.03101492847999987,0.12253739515999973,-0.09304700284545453,-0.04526006999612209,-0.037515502491301644,-0.06563091588225367,-0.07421052808827044,-0.05572495848138237
1982Q4,0.2542075676900002,0.008106825031999998,-0.023453677534000184,0.018713918684000186,0.004009990959999987,0.28701318537176834,0.2909850733758492,0.2693818437241855,0.28045290923367516,0.28165896719817307,0.24619204471271527
1983Q1,0.09045264867200009,0.07247066245399991,-0.025655357760000053,0.020032201248999737,0.04172665299199996,0.21833553835218034,0.157655971179276,0.15492145090924336,0.11320847230333708,0.06871697266395538,0.11952269005467508
1983Q2,0.12497266081400005,0.05468583990000009,0.03175350462799975,0.019728087325999955,0.06307492293599992,0.15517210148441407,0.22264908007427775,0.22031453132308387,0.12280915872907805,0.16570351011299578,0.128449237147374
1983Q3,-0.006103266742000013,0.08795474900000011,0.00014411083999976704,0.02114721210199977,-0.02836115358000002,0.07515552640123957,0.09913187187485994,0.09025820148119945,-0.0032999371245587827,0.009188383489864504,-0.004975245219504876
1983Q4,-0.030288482200000022,-0.07124600000500003,0.1192445391360002,0.0229737189760002,-0.0960909199479999,-0.13142522714210825,-0.045840719286976195,0.012854439858654532,-0.024696679443845793,0.016086260222181847,0.05782972176171475
1984Q1,-0.015653515472,0.01408772675000014,0.08562565430000002,0.022060168360000132,-0.019183238561999882,-0.02804120666078158,0.03611885419168237,0.06754271692723979,-0.03311631435664708,0.01978851321323649,0.04618303179573835
1984Q2,-0.04639834874499993,-0.027233325120000207,0.05195174068700026,0.022668889823000304,0.03717965967000003,-0.0777104303488978,-0.03548043456879846,-0.012879880697029722,-0.028642172441580183,-0.024285912436745938,0.008219749038751667
1984Q3,-0.06881869926399997,-0.023664243040000033,-0.02116888885000001,0.023684439700000004,0.03799588912600038,-0.07017482736938074,-0.05776182994335377,-0.06555735195135037,-0.016470760572359855,-0.04825571406013607,-0.059130421588631576
1984Q4,0.08468982144000003,-0.012290685044999972,0.04028820035000025,0.02714109380000007,0.01043273302399994,0.07967624485681402,0.11347355996777608,0.12222024571570134,0.09296698580141505,0.11719298117361698,0.14573114620944905
1985Q1,0.08021021223499991,0.020442093567999864,-0.015607806280000136,0.02033607368000001,-0.03984741323200003,0.12002035485802187,0.1130349197039191,0.11760950157138361,0.10560512011897782,0.0962120605889707,0.09013417849733663
1985Q2,-0.005837727904000167,-0.0035714306690001196,0.07366444303999997,0.019322618912000156,0.06773377690000015,-0.024042133424471257,0.017930030711686307,0.04163160583561498,-0.01810835245018194,0.0014066407793682512,0.06419143397123817
1985Q3,0.05638277399199998,0.009471415679999984,-0.022139436712000027,0.01841154505999998,0.035876507035000005,0.0858914813776972,0.09215146371027805,0.06826385720190098,0.07978103153302163,0.08049878441559444,0.05083885841974678
1985Q4,-0.016934269599999996,-0.03386412900000002,0.04375867017800017,0.018107964499999962,0.08433818183999997,-0.06103337047363799,-0.007260145021638409,-0.007451440061319703,-0.014748913206078407,0.023732385181744586,0.017350602649909952
1986Q1,0.11309487212000002,0.008050714195000142,-0.038874205644000015,0.018310432040000046,0.021482923175,0.1551273740618786,0.13136755707974723,0.12349693882015433,0.16217548638371238,0.10999900612880031,0.11058298067774675
1986Q2,0.10961846652799978,0.016225269528000075,-0.037989500417,0.01659072536000017,0.04633424752000015,0.14292173435990496,0.14150582384854737,0.13298677343523835,0.15491377081772661,0.12492170372465572,0.08030768320879855
1986Q3,-0.010694008996000037,-0.05629238826399996,0.05767637712000018,0.015378132496000063,0.09125987339599995,-0.07680711251578198,-0.029961084065563415,-0.010124942442444218,-0.003429064467328047,0.012171435784101181,0.048824594238934704
1986Q4,0.014574654367999873,-0.043427860479999914,0.053665843436000005,0.013762655219999864,-0.06549268211199999,-0.020091728184138513,0.014801893395475663,0.012850368288139125,-0.0070768324257068915,0.06032445050078894,0.07157326796916119
1987Q1,0.10056904321000015,-0.035417338483000105,-0.028508817103999995,0.01305615026199991,0.022124143354999903,0.09181979083950997,0.07016075012196388,0.07691618020528823,0.13508648053743078,0.11959945363929014,0.09468554174529165
1987Q2,0.038642928653999986,0.02179013299999988,-0.04641805806400012,0.013459898923999791,-0.003980457040000052,0.07933405413570571,0.06491740790945322,0.050909114448812076,0.07319357287092587,0.04784528447371805,0.010553953833120966
1987Q3,0.0801883415839999,-0.031047103262999975,0.023051993684000127,0.013257883903999845,0.015562945357999958,0.033251339290475634,0.06398501688490277,0.10567182943132924,0.11866958729974497,0.08918721563350829,0.09308249951872183
1987Q4,-0.22537741769600017,-0.08522193288999991,0.03427249493600004,0.015276476900000002,-0.07895385999999993,-0.322372748978648,-0.2574628121754422,-0.2685068059429069,-0.2112308787110806,-0.18850993294754337,-0.19246864682703235
1988Q1,0.026789133328000148,0.019404729699999956,0.03441265751599998,0.010335149585000147,-0.03089163622000013,0.04001161476262194,0.07697722177394373,0.07106358184489836,0.016387806417600403,0.035512568785838416,0.06753408905859226
1988Q2,0.029858905286000104,0.10536948210300023,0.008165263141999723,0.013661733103999874,0.013324804100000032,0.1380580702971126,0.14356469151319096,0.13265878170661427,0.015171181204042261,0.03450836690441328,0.03931309858586496
1988Q3,0.03190880325000012,-0.00799993991600001,0.03260103908000023,0.01517611744900016,-0.017356395512000078,0.020428993180378052,0.04702012922320464,0.06049921490235821,0.03261452729791703,0.05980365248810182,0.0632926436759742
1988Q4,0.01049168092399988,-0.04153826610400002,0.034318411850000174,0.018310613137999976,0.019595075719999855,-0.03596712395463564,0.010640880336278302,0.018136756589767877,0.03604097934743122,0.029993036941660334,0.05200163415310155
1989Q1,0.05196411722799987,-0.019757921876000117,0.002207389038999974,0.01760210750500013,0.0023933160500002604,0.044291515996724984,0.05587720166572274,0.05598324167671387,0.07868799543988803,0.06528883884531589,0.07306458215620615
1989Q2,0.03624756021500031,0.028053848590999797,-0.0003702386439999872,0.01962690382900001,0.06322293207899987,0.07924303182821513,0.08376499324048492,0.08677123407502418,0.05997347605793513,0.044978188507456496,0.053655527239164336
1989Q3,0.09223253796800002,-0.051255968803000096,-0.015460130799999972,0.022161482630000062,0.07242806175999994,0.058502927823753215,0.07029166228616646,0.07133104529310885,0.15017365466567334,0.1031011385474645,0.1089514972716048
1989Q4,-0.030149263180000108,-0.023965334040000008,-0.018102426616000034,0.020842947080000007,0.04393338813499992,-0.010138531523102845,-0.031315372069195546,-0.0468793830051939,0.0026474731061685297,-0.02033823369433918,0.0032539399932003388
1990Q1,-0.057418452159999966,-0.046315345141999975,-0.0015984306849999852,0.018816429913000032,0.024194831659999805,-0.08291646535656128,-0.07328811804264568,-0.0807693259549539,-0.03771156812668641,-0.02315192647595976,-0.04132674520612578
1990Q2,-0.004893126655999835,0.019727239827000087,-0.04780540555000001,0.019120221711999896,0.03508615998400022,0.0460661821152899,0.034208816894245375,-0.001206608367555595,0.03501869574020966,0.0014465529062586135,-0.015927823252700257
