"DATES" "FL893161705.Q" "FL313161705.Q" "FL403161705.Q" "FL413065005.Q" "FL893061705.Q" "FL153061705.Q" "FL103061703.Q" "FL213061703.Q" "FL313061703.Q" "FL263061705.Q" "FL713061705.Q" "FL763061705.Q" "FL723061705.Q" "FL753061703.Q" "FL733061703.Q" "FL743061703.Q" "FL443061705.Q" "FL473061705.Q" "FL513061703.Q" "FL543061703.Q" "FL573061705.Q" "FL223061703.Q" "FL343061705.Q" "FL633061700.Q" "FL653061703.Q" "FL403061705.Q" "FL673061705.Q" "FL643061703.Q" "FL663061703.Q"
"199402" 2060648 27438 600793 1432417 2060648 118988 24901 172648 0 115133 3920 429475 398441 24794 3740 2500 149618 40403 45119 227119 188958 45014 454 70817 169932 89461 100988 12400 55300
"199403" 2121886 28162 638791 1454933 2121886 137895 14900 183963 0 119050 3806 429059 398260 23970 4229 2600 160030 41624 45447 227953 203091 38390 473 73037 165615 111418 105335 10800 50000
"199404" 2200192 26743 701044 1472405 2200192 187587 19875 186600 0 106793 3637 428741 398107 23030 4833 2771 159899 40867 45774 234129 211502 39872 470 77150 165762 130793 106541 9200 45000
"199501" 2223465 26436 716783 1480246 2223465 159889 21042 205900 0 111956 3408 433871 395762 31240 4100 2769 163358 40877 46400 242145 212975 44665 486 74987 164757 136137 106712 8900 45000
"199502" 2274800 26838 748564 1499398 2274800 153714 24306 200300 0 115589 3096 447482 404674 36110 3911 2787 161893 43696 46962 243972 212917 48067 513 88194 163670 158901 110928 8600 42000
"199503" 2328063 26940 774093 1527030 2328063 184409 20783 172200 0 123932 2895 462100 418959 36165 4147 2829 164959 43188 47500 247446 212346 56192 545 81478 165894 163941 123955 8300 46000
"199504" 2405961 28223 807007 1570731 2405961 216440 23421 151500 0 123051 2634 467464 421480 37288 4671 4025 164552 45742 48150 242864 213123 63118 589 90824 171293 190828 127368 9000 54000
"199601" 2442646 27643 814908 1600095 2442646 212140 20853 150600 0 123610 2526 471288 423447 39111 4733 3997 163838 47865 48262 239102 213052 69231 639 96226 184936 208504 130274 9700 50000
"199602" 2518478 28205 846568 1643705 2518478 267157 22880 149423 0 128726 2388 473704 424671 40505 4820 3708 165075 50148 47714 234608 213258 70214 643 89582 192319 222433 129606 10400 48200
"199603" 2573406 27437 866605 1679364 2573406 304123 25926 137807 0 139253 2309 475855 423598 43387 4686 4184 160250 50159 48071 242394 208116 65037 671 94599 197442 236746 127020 11128 46500
"199604" 2635764 26613 897443 1711708 2635764 332767 28480 116211 0 134400 2225 495653 436743 49722 4930 4258 156054 50690 50986 244134 201794 68622 679 101820 204414 256631 122806 12198 55200
"199701" 2662430 26258 895813 1740359 2662430 320821 19272 108916 0 144896 1994 510435 445977 54772 4554 5132 156082 51890 68827 243051 203490 78763 685 92069 206974 271911 116337 12210 53807
"199702" 2734372 26319 945532 1762521 2734372 334056 11823 121578 0 151675 1496 523012 455265 57467 5220 5060 159597 53366 69362 245763 204588 78798 694 93295 209081 294515 114530 13399 53744
"199703" 2774276 26089 957099 1791088 2774276 337219 8394 110234 0 160630 925 537902 467765 60320 4357 5460 154797 53586 70022 249310 206525 81608 710 88516 214961 311779 104957 15810 66391
"199704" 2849331 26526 996511 1826294 2849331 389740 7971 115436 0 157299 685 571159 497152 62196 5505 6306 155266 51048 70820 226662 207936 87006 749 96309 213309 324238 102079 21187 50432
"199801" 2905729 25918 1032256 1847555 2905729 354576 7283 110226 0 169504 625 593108 510267 67245 8605 6991 152635 53203 71581 225659 207480 90116 789 95812 225289 356552 100225 23183 67883
"199802" 3008901 25558 1073954 1909389 3008901 388724 7036 132500 0 176611 526 588647 504835 70462 5801 7549 149784 55927 71487 222915 202619 98041 814 93457 226258 385173 100383 21062 86937
"199803" 3149272 25455 1147570 1976247 3149272 437973 8288 140508 0 171844 403 621709 541364 65883 6418 8044 145461 57018 71206 219892 200155 104820 881 121407 230378 424912 112592 18301 61524
"199804" 3322895 28501 1275425 2018969 3322895 441686 10609 154103 0 185563 338 663170 578892 67436 6633 10209 143676 58373 69668 217032 190734 106104 959 172433 234911 482679 126816 13119 50922
"199901" 3464886 28118 1323758 2113010 3464886 449591 11324 164525 0 199492 311 674784 588069 70019 6096 10600 147739 63232 70677 221319 199780 113106 986 169510 247251 538853 144617 14915 32874
"199902" 3612367 28268 1400457 2183642 3612367 482971 11363 174399 0 212741 259 676734 596253 64669 4134 11678 147344 65795 73313 223523 209966 114932 995 157159 264553 587557 159170 14875 34718
"199903" 3777827 28276 1502334 2247217 3777827 514989 12445 184518 0 230539 238 695299 608427 69718 3967 13187 146025 65437 74474 224561 216067 112839 981 162418 269142 628103 167850 14608 57294
"199904" 3916025 28284 1594210 2293531 3916025 541791 12416 198338 0 232334 181 699553 608310 72350 5356 13537 147103 61295 75532 224368 230309 129022 936 191052 271073 655590 167816 11366 65950
"200001" 3971750 27768 1620483 2323499 3971750 536743 15205 209390 0 263721 150 717400 627214 71690 4749 13747 142051 65439 77505 228007 232764 124500 875 171365 264706 684393 175993 11259 50284
"200002" 4067602 28227 1682743 2356632 4067602 564203 18089 218932 0 291011 140 720565 631000 70440 4968 14157 139736 65823 79382 229826 217997 143291 861 156387 270656 703786 181449 10376 55092
"200003" 4196120 27621 1752603 2415896 4196120 588946 18933 230255 0 331781 130 712802 620961 70789 5080 15972 139377 60890 82114 233028 208900 159082 882 159214 274349 742238 178979 11607 62613
"200004" 4346987 27326 1826417 2493244 4346987 594014 15423 239741 0 348228 130 721824 626484 72703 4808 17829 140435 60936 84101 235359 197400 178873 994 182901 283655 810911 176374 11993 63695
"200101" 4455492 26767 1892900 2535825 4455492 462069 14284 250304 0 378711 10 715253 618114 75316 5414 16409 145354 68400 86323 240372 214364 176064 1504 249092 302645 875635 186710 13100 75298
"200102" 4629048 27048 1964609 2637391 4629048 481264 14828 264619 0 390328 10 700189 621721 56905 5071 16492 150739 66287 86323 245062 211476 194655 1663 264359 334599 920150 190907 15245 96345
"200103" 4833695 26960 2046278 2760457 4833695 513442 16203 272631 0 409633 10 735698 657591 56271 5007 16829 148873 74135 90820 250515 200183 178346 2337 315508 355766 978722 192701 17729 80443
"200104" 4989126 26777 2130565 2831784 4989126 407301 17539 287035 0 504123 10 777417 700215 50682 6218 20302 161438 80557 94229 253503 202526 180737 2639 324436 368340 1017821 211407 20288 77780
"200201" 5158371 26328 2175623 2956420 5158371 398360 18325 296823 0 523891 10 808301 725054 51681 10226 21340 173598 90696 98671 272996 199579 181928 2602 317357 380945 1078501 216878 27094 71816
"200202" 5279787 26775 2210400 3042612 5279787 352188 18964 306487 0 575823 10 856841 767307 55258 11483 22793 172620 98828 103144 291213 200746 186219 2787 295234 387636 1085988 223553 31555 89951
"200203" 5395156 27170 2282789 3085197 5395156 292171 18126 314684 0 603979 10 889865 794402 61487 10900 23076 168525 91966 107030 312161 194055 189259 3411 321184 408311 1108404 249330 33864 88821
"200204" 5536277 27275 2350398 3158604 5536277 247630 16883 328761 0 630586 10 917879 821343 61559 10734 24243 176160 79076 113194 330910 182944 192558 4566 333120 422357 1149520 286527 31765 91831
"200301" 5664191 26880 2406836 3230475 5664191 183286 17944 328550 0 644525 10 961165 866018 60338 11441 23368 186147 89288 113445 338419 190910 196651 6266 322836 435222 1177833 316125 27459 128110
"200302" 5774915 27009 2454945 3292961 5774915 121259 12192 338697 0 658108 10 1035319 936009 63426 10920 24964 192367 90529 113266 345002 200450 195736 6285 327863 452061 1168142 348747 29482 139400
"200303" 5972097 27023 2569913 3375161 5972097 297763 11785 341879 0 634646 10 967981 872479 55002 12217 28283 193260 92857 113863 346865 211675 216040 5632 349402 444176 1259985 371771 26678 85829
"200304" 5969388 24866 2601271 3343251 5969388 383916 11230 351231 0 655345 0 1000286 906426 53263 11649 28948 198772 94284 115408 348927 223502 235068 5075 328560 447513 1088880 368782 28883 83726
"200401" 5974191 25132 2602671 3346388 5974191 240690 11642 356740 0 685741 0 1094258 1001331 50463 12542 29922 211895 94595 116365 352932 224282 256252 4870 304125 462628 1051276 374344 37780 93776
"200402" 6047127 24221 2656374 3366532 6047127 303329 11336 358966 0 716445 0 1110587 1012643 53519 12895 31530 208350 98541 115266 355107 229076 273153 4639 282673 463865 1021389 370978 37126 86301
"200403" 6090892 24183 2685944 3380765 6090892 372245 10627 364982 0 747669 0 1055972 958147 50170 14337 33318 200690 94451 114266 356940 234194 275900 4752 275539 458619 1000184 351177 40787 131898
"200404" 6084549 24261 2676270 3384018 6084549 399753 11338 373157 0 875240 0 1095072 996091 51839 13534 33608 136445 93139 112131 357133 235267 258765 4621 267463 462671 886503 363910 44675 107266
"200501" 6072148 24076 2640891 3407181 6072148 359215 16410 380555 0 878779 0 1120356 1021637 50923 13597 34199 203632 95314 114564 366785 237423 246079 4579 212705 470470 844217 368735 44153 108177
"200502" 6091054 23730 2624974 3442350 6091054 424134 17643 387480 0 928484 0 1104550 998036 57916 12833 35765 201476 95268 115340 367947 237736 234315 4674 168894 473527 796413 352719 44523 135931
"200503" 6066248 23636 2557661 3484951 6066248 430818 16161 395795 0 967252 0 1090628 991979 51132 11553 35964 197236 90762 118324 369856 240704 249871 4717 145597 472156 760913 354385 43003 118070
"200504" 6164547 23835 2592229 3548483 6164547 493367 17372 401606 0 1012852 0 1089645 992745 50944 11198 34758 192269 86387 117936 368536 252024 258373 4636 160065 483423 751078 333349 40628 101001
"200601" 6240515 23582 2589715 3627218 6240515 430500 16670 410374 0 1055638 0 1128335 1037445 44290 11948 34652 197495 89252 119502 376726 250826 271216 4568 153273 488476 746154 331814 40308 129388
"200602" 6353955 23639 2638504 3691812 6353955 367207 14960 420421 0 1145823 0 1169043 1070840 51678 13089 33436 195157 88780 120566 379972 254384 290999 4515 150442 489230 743257 316195 47939 155065
"200603" 6409740 23385 2617630 3768725 6409740 404310 14931 429984 0 1189854 0 1107245 1010570 51905 12560 32210 223348 79398 120982 381957 259729 299871 4637 139740 488023 724757 324983 55080 160911
"200604" 6492439 23509 2627811 3841119 6492439 403563 15154 439902 0 1263557 0 1135557 1040283 55099 11171 29004 177021 72534 122015 377366 268614 307819 4686 131357 499115 714013 356715 65412 138039
"200701" 6624119 23180 2644481 3956458 6624119 453301 13056 446027 0 1313129 0 1126530 1030595 54393 12538 29004 178821 72414 123234 379816 277896 312037 4756 129764 516366 697344 355026 76819 147783
"200702" 6785814 23156 2684834 4077824 6785814 517918 11040 444803 0 1414704 0 1124560 1027609 56526 11551 28874 176673 73010 124464 381416 285825 314010 4724 135667 533017 688355 356797 76204 122627
"200703" 7099555 22953 2823986 4252616 7099555 635005 12989 460683 0 1470263 0 1060387 962173 58065 12702 27447 176917 70869 125707 384240 290503 324839 4890 180207 543875 693931 370923 78682 214645
"200704" 7397749 23139 2910192 4464418 7397749 670087 12773 464527 0 1582389 0 1022293 928933 57135 9889 26336 177367 68408 125800 382896 296775 331114 5020 235863 565354 702944 375032 88910 290197
"200801" 7563813 23458 2938117 4602238 7563813 625149 9080 464964 0 1605450 0 1016207 923153 54358 12964 25732 172998 73530 123015 381423 300413 332102 5974 388876 576306 728377 369565 92323 298061
"200802" 7885840 23521 3102075 4760244 7885840 638898 9599 464978 0 1630294 0 1095735 985675 53932 28302 27826 176635 80771 120482 379117 301979 331620 5815 424923 593957 854270 366242 99331 311194
"200803" 8068431 23098 3152680 4892653 8068431 809327 8502 462204 3311 1530695 14500 1080040 991297 44714 16622 27407 169917 82384 116998 373610 310255 334088 5806 518359 603440 836742 365036 93175 350042
"200804" 8166697 23346 3181923 4961428 8166697 718799 10152 451131 54427 1406943 19708 1169352 1068668 50497 25801 24386 173830 82854 114273 366183 318122 337462 5061 756157 592694 909985 346373 90542 242649
"200901" 8182826 22548 3118309 5041969 8182826 506508 6170 452053 111371 1338122 287029 1175424 1085440 45573 21605 22806 175900 91855 113762 363338 310573 329745 4980 776268 588129 953966 283918 91736 221979
"200902" 8141099 22274 2948078 5170747 8141099 208147 11384 444651 164660 1316481 559051 1221348 1136801 38705 22354 23488 187645 100666 114520 367196 294371 318962 5044 741548 616941 949004 245462 96799 177219
"200903" 8121259 23202 2800509 5297548 8121259 208599 11446 440200 195645 1262579 823541 1185840 1106515 35187 22327 21811 197371 105162 115205 368155 278799 309523 5380 635180 635058 919423 185042 97543 141568
"200904" 8106479 23495 2706589 5376395 8106479 94092 11984 436543 225523 1188599 1068250 1276852 1199990 32051 24320 20491 201645 110751 116218 371939 269075 299900 5620 542984 639126 924546 120536 91420 110876
"201001" 7633173 23581 6602726 1006866 7633173 19932 14104 441555 225523 1177051 1237685 1269294 1196907 31435 22562 18390 209865 123484 113810 369648 259556 295178 5750 465145 684300 416977 85001 91809 127506
"201002" 7631084 23850 6535594 1071640 7631084 22022 14180 432336 225523 1215827 1282889 1261562 1192884 30384 22109 16185 206464 133571 112224 364980 210942 289875 5989 450293 710672 387713 48341 93800 161881
"201003" 7593530 23971 6448835 1120724 7593530 36579 13931 439943 225523 1209691 1232644 1316205 1242909 30192 30133 12971 209091 138544 111763 360719 170155 282057 6637 415285 755539 375056 24519 96113 173536
