"DATES" "FL893065405.Q" "FL103165405.Q" "FL113165405.Q" "FL313165403.Q" "FL643165403.Q" "FL893065405.Q" "FL153065403.Q" "FL103065403.Q" "FL113065403.Q" "FL213065403.Q" "FL313065405.Q" "FL763065405.Q" "FL443065405.Q" "FL543065403.Q" "FL573065403.Q" "FL223065403.Q" "FL403065405.Q" "FL413065405.Q" "FL673065405.Q" "FL613065403.Q" "FL643065403.Q"
"195903" 18212 4957 12516 739 0 18212 6727 0 0 9 851 1100 5187 3648 250 288 0 0 0 152 0
"195904" 18700 5001 12852 847 0 18700 6985 0 0 12 904 1120 5272 3666 268 313 0 0 0 160 0
"196001" 19199 5043 13209 947 0 19199 7227 0 0 14 939 1116 5364 3741 289 345 0 0 0 164 0
"196002" 19702 5083 13570 1049 0 19702 7438 0 0 15 971 1118 5529 3784 311 382 0 0 0 154 0
"196003" 20293 5125 14018 1150 0 20293 7662 0 0 18 996 1122 5737 3840 333 421 1 0 0 163 0
"196004" 20786 5173 14361 1252 0 20786 7867 0 0 26 1024 1120 5914 3865 353 458 2 0 0 157 0
"196101" 21424 5225 14893 1306 0 21424 8080 0 0 37 1039 1143 6129 3968 373 495 2 0 0 158 0
"196102" 21943 5282 15301 1360 0 21943 8245 0 0 52 1059 1137 6363 3999 389 532 2 0 0 165 0
"196103" 22790 5346 16027 1417 0 22790 8481 0 0 70 1087 1170 6731 4079 407 569 2 0 0 194 0
"196104" 23622 5415 16733 1474 0 23622 8765 0 0 91 1107 1187 6966 4250 427 603 2 0 0 224 0
"196201" 24218 5487 17177 1554 0 24218 8806 0 0 115 1109 1161 7419 4306 448 633 3 0 0 218 0
"196202" 24937 5565 17737 1635 0 24937 8901 0 0 142 1146 1220 7772 4376 469 660 8 0 0 243 0
"196203" 25769 5649 18437 1683 0 25769 8991 0 0 173 1138 1264 8283 4462 492 687 8 0 0 271 0
"196204" 26732 5738 19260 1734 0 26732 9072 0 0 209 1138 1353 8693 4748 516 716 12 0 0 275 0
"196301" 27382 5831 19792 1759 0 27382 9099 0 0 250 1105 1367 9158 4832 539 745 12 0 0 275 0
"196302" 28202 5931 20485 1786 0 28202 9098 0 0 296 1090 1441 9659 4966 561 774 12 0 0 305 0
"196303" 28994 6035 21169 1790 0 28994 9041 0 0 345 1057 1496 10189 5124 584 804 11 1 0 342 0
"196304" 30024 6139 22089 1796 0 30024 9036 0 0 394 1055 1566 10800 5343 614 838 12 1 0 365 0
"196401" 30936 6243 22900 1793 0 30936 9009 0 0 445 1064 1568 11203 5749 654 873 11 1 0 359 0
"196402" 32095 6346 23962 1787 0 32095 8973 0 0 500 1085 1624 11709 6188 698 910 11 1 0 396 0
"196403" 33313 6450 25058 1805 0 33313 8990 0 0 554 1066 1675 12252 6656 739 950 11 2 0 418 0
"196404" 34578 6553 26199 1826 0 34578 9001 0 0 605 1042 1713 12763 7236 781 997 11 2 0 427 0
"196501" 35384 6654 26880 1850 0 35384 8907 0 0 653 1006 1763 13129 7607 822 1048 11 2 0 436 0
"196502" 36300 6756 27668 1876 0 36300 8781 0 0 700 959 1823 13589 7981 894 1103 11 2 0 457 0
"196503" 37243 6858 28524 1861 0 37243 8622 0 0 744 979 1934 14022 8338 930 1162 11 3 0 498 0
"196504" 38213 6958 29410 1845 0 38213 8500 0 0 785 1040 1986 14405 8811 956 1222 10 4 0 494 0
"196601" 39187 7054 30303 1830 0 39187 8471 0 0 820 1170 2006 14774 9164 993 1286 10 4 0 489 0
"196602" 40075 7149 31111 1815 0 40075 8484 0 0 850 1254 2038 15041 9541 1017 1355 10 3 0 482 0
"196603" 40708 7241 31667 1800 0 40708 8441 0 0 878 1302 2068 15138 9918 1052 1421 10 4 0 476 0
"196604" 41275 7327 32165 1783 0 41275 8420 0 0 909 1342 2073 15203 10289 1110 1478 10 4 0 437 0
"196701" 41968 7407 32791 1770 0 41968 8379 0 0 941 1404 2093 15377 10654 1135 1535 9 5 0 436 0
"196702" 42801 7484 33562 1755 0 42801 8348 0 0 973 1426 2147 15705 10983 1132 1591 9 5 0 482 0
"196703" 43748 7567 34443 1738 0 43748 8340 0 0 1006 1472 2267 16074 11301 1157 1618 9 7 0 497 0
"196704" 44815 7666 35429 1720 0 44815 8385 0 0 1041 1557 2367 16428 11717 1165 1646 9 9 0 491 0
"196801" 45477 7780 35982 1702 13 45477 8390 0 0 1078 1650 2404 16729 11874 1167 1693 11 10 0 471 0
"196802" 46242 7909 36623 1684 26 46242 8332 0 0 1117 1731 2464 17074 12080 1155 1732 11 12 0 504 30
"196803" 47141 8054 37364 1670 53 47141 8395 0 0 1158 1800 2556 17416 12325 1161 1734 14 15 0 524 43
"196804" 48251 8214 38317 1654 66 48251 8330 0 0 1202 1900 2668 17799 12754 1161 1764 16 18 0 564 75
"196901" 49196 8384 39059 1635 118 49196 8391 0 0 1240 1963 2792 18147 12961 1165 1786 18 22 0 562 149
"196902" 50352 8569 40052 1610 121 50352 8324 0 0 1290 2133 2950 18603 13198 1164 1815 20 26 0 614 215
"196903" 51512 8758 41031 1598 125 51512 8236 0 0 1401 2325 3068 18981 13513 1185 1840 28 30 0 601 304
"196904" 53176 8938 42523 1573 142 53176 7905 0 0 1588 2581 3217 19326 14235 1215 1875 31 35 0 675 493
"197001" 53467 9105 42663 1556 143 53467 6844 0 0 1821 2694 3279 19628 14559 1223 1900 53 40 0 660 766
"197002" 55054 9265 44109 1532 148 55054 6872 0 0 1900 2785 3313 20163 14964 1223 1937 150 45 0 810 892
"197003" 57668 9431 46559 1506 172 57668 7659 0 0 2008 2934 3312 20857 15356 1199 1947 246 53 0 1073 1024
"197004" 60129 9619 48832 1498 180 60129 7945 0 0 2160 3087 3311 21618 15969 1214 1957 321 60 0 1218 1269
"197101" 62312 9823 50813 1484 192 62312 7643 0 75 2383 3230 3480 22676 16178 1170 2116 435 69 0 1451 1406
"197102" 65052 10051 53335 1463 203 65052 7360 0 150 2480 3316 3708 24373 16271 1039 2252 585 79 0 1821 1618
"197103" 67399 10262 55483 1445 209 67399 6981 0 225 2685 3373 3872 25601 16473 1008 2305 808 88 0 2107 1873
"197104" 70094 10412 58032 1426 224 70094 6549 0 300 2876 3486 3984 27185 16747 901 2243 1140 114 0 2391 2178
"197201" 72680 10502 60536 1401 241 72680 6515 0 375 3109 3548 4366 28027 16837 722 2236 1400 146 0 2605 2794
"197202" 76046 10532 63824 1383 307 76046 6693 0 450 3338 3622 4992 29362 16848 611 2222 1593 212 0 2911 3192
"197203" 78834 10538 66590 1362 344 78834 6721 0 525 3604 3674 5323 30678 16975 564 2236 1869 280 0 2834 3551
"197204" 82876 10560 70597 1340 380 82876 6818 0 600 3854 3768 5778 31961 17347 556 2192 2119 392 0 3272 4219
"197301" 84593 10596 72259 1318 420 84593 6480 0 637 4008 3751 6109 32803 17359 506 2096 2374 502 0 3464 4504
"197302" 87957 10644 75547 1300 466 87957 6273 0 659 4163 3787 6469 33674 17606 502 2102 2948 546 0 3755 5473
"197303" 91127 10697 78678 1284 468 91127 6064 0 648 4433 3929 6745 34584 17927 477 2126 3481 598 0 3985 6130
"197304" 93191 10745 80699 1269 479 93191 5771 0 609 4771 4066 6932 35122 18451 459 2120 3963 616 0 3711 6600
"197401" 95355 10787 82818 1249 501 95355 5804 0 603 5003 4128 7046 35507 18680 472 2140 4524 632 0 3868 6948
"197402" 97221 10825 84665 1227 504 97221 5801 0 593 5279 4213 7313 36166 18935 480 2126 5108 648 0 3633 6926
"197403" 98933 10861 86363 1196 513 98933 5786 0 577 5612 4466 7496 36601 19209 486 2160 5682 737 0 3404 6717
"197404" 100049 10895 87470 1163 521 100049 5738 0 552 6123 4781 7619 36731 19625 489 2207 6169 775 0 2475 6765
"197501" 100586 10928 87978 1159 521 100586 4051 2727 502 6289 5106 7176 37011 19800 551 2192 6388 895 0 2269 5629
"197502" 100735 10962 88145 1117 512 100735 4253 2829 464 6588 5496 6816 37798 19764 553 2203 6428 852 0 2135 4556
"197503" 100820 10998 88224 1100 498 100820 4660 2898 456 6759 5780 6363 38628 19703 543 2203 6407 1089 0 1934 3397
"197504" 100693 11036 88086 1073 498 100693 4756 2931 472 6871 5993 5915 39339 19629 538 2359 6410 1175 0 1709 2596
"197601" 102169 11077 89523 1051 518 102169 4638 3335 495 6733 6064 6975 39636 19565 538 2347 6275 1446 0 1813 2309
"197602" 103607 11120 90899 1029 559 103607 4313 3688 533 6838 5975 8124 40486 19367 561 2364 6279 1469 0 1577 2033
"197603" 104909 11164 92155 997 593 104909 4104 4009 607 7001 6327 8140 41412 19234 566 2313 6284 1558 0 1586 1768
"197604" 105895 11213 93040 982 660 105895 3894 4253 715 7181 6214 8079 42602 19178 563 2328 6350 1659 0 1364 1515
"197701" 107142 11264 94276 949 653 107142 3762 4657 758 7287 6254 8112 43478 18933 554 2315 6351 1924 0 1350 1407
"197702" 109746 11321 96883 919 623 109746 3490 5118 813 7288 6321 8539 45101 18907 580 2287 6472 1987 0 1544 1299
"197703" 111835 11381 98956 894 604 111835 3396 5522 899 7407 6293 8812 46533 18851 576 1998 6528 2212 0 1615 1193
"197704" 114279 11443 101370 869 597 114279 3273 5930 1014 7469 6511 9213 47550 18823 552 2178 6403 2584 0 1691 1088
"197801" 116827 11507 103979 845 496 116827 3017 6359 1134 7553 6859 9523 48983 18648 555 2213 6370 2885 0 1679 1049
"197802" 120272 11577 107333 818 544 120272 2985 6864 1262 7750 6926 10335 50123 18688 553 2444 6176 3469 0 1686 1011
"197803" 122681 11652 109641 792 596 122681 2921 7261 1411 7631 7332 10378 51227 18742 539 2499 6246 3736 0 1795 963
"197804" 125152 11734 111999 772 647 125152 2749 7655 1581 7857 7453 10263 51982 19000 489 2738 6395 4097 0 1957 936
"197901" 127635 11821 114402 746 666 127635 2653 8073 1741 8071 7663 10320 52958 19064 481 2891 6460 4353 0 1972 935
"197902" 129903 11915 116622 705 661 129903 2514 8539 1888 8390 7760 10489 53641 19076 473 3051 6412 4686 0 2050 934
"197903" 132396 12015 119052 680 649 132396 2462 8982 2004 8691 7948 10922 53868 19064 525 3253 6522 4974 0 2248 933
"197904" 135048 12115 121635 654 644 135048 2289 9492 2094 9233 8570 11153 54136 19215 523 3305 6583 5318 0 2205 932
"198001" 137027 12213 123540 633 641 137027 2186 10112 2042 9496 9005 12190 53607 19265 462 3530 6619 5397 0 2205 911
"198002" 138408 12305 124865 601 637 138408 2166 10313 2034 9879 9811 12122 53519 19292 435 3584 6557 5618 0 2188 890
"198003" 140218 12398 126615 572 633 140218 1985 10445 2138 10323 9978 12442 53834 19338 359 3745 6643 5832 0 2287 869
"198004" 142526 12493 128853 550 630 142526 1890 10538 2333 10689 10428 12805 54200 19514 315 3817 6744 5976 0 2428 849
"198101" 143948 12584 130214 520 630 143948 1802 10409 2658 10822 10864 13426 54178 19527 303 3951 6724 6111 0 2337 836
"198102" 144952 12671 131157 493 631 144952 1641 10206 3015 11205 11261 13570 53999 19495 311 4164 6705 6201 0 2356 823
"198103" 146039 12757 132184 465 633 146039 1543 9934 3453 11601 10873 14090 53921 19441 309 4576 6717 6374 0 2397 810
"198104" 142377 12846 128453 441 637 142377 1057 9279 3958 11938 11386 14829 53659 19283 303 4739 5482 3228 0 2439 797
"198201" 143640 12938 129643 415 644 143640 1280 8865 4275 12310 11291 15549 53547 19209 215 5091 5459 3267 0 2457 825
"198202" 144694 13037 130619 383 655 144694 2229 7710 4570 12512 11613 15775 53710 19000 192 5101 5434 3375 0 2620 853
"198203" 144215 13141 130054 353 667 144215 2179 7453 4808 12887 10764 15980 53234 18977 183 5302 5396 3480 0 2691 881
"198204" 146112 13251 131865 322 674 146112 2138 7624 5004 13290 11078 16320 53586 18856 361 5378 5361 3589 0 2617 910
"198301" 147020 13369 132665 307 679 147020 2542 7184 5168 13588 10756 16159 54114 18864 396 5535 5351 3882 0 2561 920
"198302" 150761 13497 136307 275 682 150761 3627 6878 5373 14185 10794 16756 55246 18778 431 5653 5389 4155 0 2566 930
"198303" 155784 13632 141208 261 683 155784 4737 6335 5676 14807 10605 17434 57890 18857 412 5703 5293 4606 0 2489 940
"198304" 161229 13771 146535 241 682 161229 5740 5423 6061 15686 10731 18223 60526 19107 404 5966 5284 4820 0 2309 949
"198401" 167158 13913 152332 204 710 167158 5741 5554 6608 16652 10246 19429 63426 19061 661 5994 5336 4953 0 2442 1055
"198402" 174957 14059 159963 180 755 174957 5697 5806 7141 18060 10240 19858 67620 18984 637 6013 6157 5074 0 2516 1154
"198403" 180374 14209 165215 152 798 180374 5562 5854 7637 19259 9864 19461 71701 18769 686 6024 6281 5501 0 2516 1259
"198404" 186145 14365 170821 141 818 186145 5359 6029 8108 20187 10137 20053 74716 18938 721 6035 6510 5518 0 2490 1344
"198501" 182816 14526 167353 116 821 182816 1262 1262 8415 20700 9898 20462 77507 19003 1093 6012 6752 6421 0 2648 1381
"198502" 189290 14693 173676 96 825 189290 1216 1216 8668 21331 10120 21375 80853 19061 1250 6039 7277 6768 0 2680 1436
"198503" 194964 14866 179185 83 830 194964 1262 1262 8786 22135 10041 22035 84198 19074 1241 6024 7811 6926 0 2675 1494
"198504" 205915 15041 189966 72 836 205915 1431 1431 8799 23367 10160 23150 89183 19894 2355 6016 8457 6998 0 2915 1759
"198601" 212974 15217 196816 61 880 212974 1335 1336 8985 25334 10356 25145 91022 20032 1842 6054 7872 8991 0 2842 1828
"198602" 220862 15399 204456 52 955 220862 1611 1611 9194 27072 10422 26538 91961 20241 2486 6044 9139 9103 0 3519 1921
"198603" 228838 15584 212263 40 951 228838 1691 1692 9461 28519 10619 28341 93535 20802 2702 6047 9440 10156 0 3881 1952
"198604" 239394 15768 222669 36 921 239394 2427 2428 9777 30394 11111 30809 96417 20952 2689 6035 8731 11865 165 3833 1761
"198701" 245492 15947 228567 27 951 245492 600 4502 9580 33597 11081 29489 101063 20934 1655 5885 8200 13704 174 3195 1833
"198702" 250241 16127 233137 25 952 250241 150 5246 9269 36741 11167 30177 99910 21663 1516 5871 8476 14854 193 3183 1825
"198703" 254693 16304 237403 22 964 254693 389 4915 8981 37256 11214 31260 101618 21968 1675 5793 8353 15858 383 3086 1944
"198704" 258355 16476 240832 21 1026 258355 0 4444 8848 37389 11480 32207 103494 22524 1593 5679 8425 16378 529 3274 2091
"198801" 268334 16642 250649 21 1022 268334 0 6000 13128 37598 11576 33881 103186 22702 1863 5622 8596 17728 782 3491 2181
"198802" 265969 16805 248114 22 1028 265969 0 8473 4567 37799 11340 34462 104200 23195 2292 5591 8909 18526 791 3631 2193
"198803" 269277 16968 251269 20 1020 269277 0 1792 11029 38014 11596 33306 105401 23728 2549 5551 9156 20035 847 3917 2356
"198804" 274544 17133 256279 16 1116 274544 0 1336 11377 38482 11814 33118 107146 24560 2685 5507 9528 21607 967 3811 2606
"198901" 279826 17298 261381 15 1132 279826 0 3614 9134 38842 12140 34188 108773 25001 2682 5470 9843 23059 934 3620 2526
"198902" 284991 17463 266375 14 1139 284991 0 3834 8824 39081 12375 35883 108415 25548 3380 5410 10334 24632 919 3849 2506
"198903" 285815 17626 266995 13 1181 285815 0 3447 8491 39140 12039 37089 106795 26127 3564 5317 10876 25557 954 3959 2460
"198904" 287001 17783 267981 13 1224 287001 0 3351 8177 39697 12266 37844 104362 26907 3995 5244 12029 25690 953 3976 2510
"199001" 290563 17935 271347 14 1267 290563 0 5358 9130 40035 13970 36746 103841 27555 1165 5137 12104 26789 992 5254 2487
"199002" 284579 18079 265179 11 1310 284579 0 1954 9089 40312 16733 37085 97359 28027 1209 5135 12087 27123 959 5028 2478
"199003" 286904 18214 267294 10 1386 286904 0 1918 9032 40448 21943 36071 94790 28100 1231 5070 12693 26933 914 5290 2471
"199004" 287424 18340 267646 10 1429 287424 0 1629 8957 40710 22911 35567 91806 28979 1245 5061 13219 28727 868 5442 2303
"199101" 288957 18456 269038 11 1452 288957 0 1312 8846 41103 27323 36998 88772 29493 1169 5031 13111 26949 951 5737 2162
"199102" 290203 18569 270145 10 1479 290203 0 1399 8704 41191 31018 36510 86483 30006 1069 4963 13388 27182 923 5205 2162
"199103" 282656 18681 262454 10 1511 282656 0 387 8492 41530 30849 34790 81883 29962 1000 4885 13489 25932 2138 5157 2162
"199104" 284108 18790 263726 10 1582 284108 0 596 8401 41676 31856 35086 79881 29342 911 4833 14198 26102 3780 5284 2162
"199201" 283928 18910 263355 10 1653 283928 0 490 8407 41796 33614 35117 77166 29092 862 4668 14702 25631 4918 5350 2115
"199202" 280081 19030 259384 8 1660 280081 0 410 8393 42128 30749 35787 74788 28667 804 4464 14958 25000 6371 5320 2242
"199203" 276591 19160 255727 8 1696 276591 0 406 8395 42197 28834 36250 73723 28037 771 4277 15284 24409 6295 5643 2070
"199204" 270935 19300 249859 8 1767 270935 0 428 8356 42386 27624 36169 69791 27221 727 4150 15828 23831 6577 5673 2175
"199301" 268831 19440 247502 8 1881 268831 0 381 7805 42515 26123 35646 70611 27089 733 4020 16160 23202 6783 5655 2108
"199302" 265988 19580 244408 8 1993 265988 0 464 7633 42702 24799 36329 68313 26822 717 4077 16378 22552 7545 5665 1993
"199303" 264685 19724 242453 7 2501 264685 0 546 7513 42818 23785 35905 68450 26294 741 4045 16892 22329 7820 5580 1967
"199304" 267689 19867 244865 6 2952 267689 0 498 7254 42773 24550 37004 67366 27545 724 4081 17517 22458 8373 5652 1894
"199401" 267548 20013 243767 6 3762 267548 0 677 6915 42916 24024 37103 66927 27561 752 4125 17963 22308 8480 5643 2154
"199402" 268641 20160 243690 6 4785 268641 0 748 7515 43017 23421 37057 66286 28176 803 4145 18163 22293 9073 5683 2262
"199403" 268475 20309 242385 6 5775 268475 0 790 7600 43214 24104 36807 65526 27705 853 4224 18245 22050 9329 5772 2256
"199404" 268212 20459 241568 6 6180 268212 0 866 7901 43507 21984 37883 64343 27843 1019 4273 18376 22442 9820 5824 2131
"199501" 267138 20611 240064 6 6457 267138 0 668 7643 43738 21398 38656 63799 27834 1018 4324 18170 22208 9780 5974 1927
"199502" 269246 20765 241370 6 7105 269246 0 471 7526 43922 19847 39605 64532 27870 1017 4385 18127 23858 10122 6116 1848
"199503" 270358 20920 241957 6 7475 270358 0 273 7339 44010 18317 41521 63603 28164 1015 4440 18288 24678 10470 6481 1759
"199504" 273850 21077 244830 6 7937 273850 0 79 7220 44148 17669 42521 61987 28714 1014 4497 18466 26893 11924 7166 1552
"199601" 274711 21235 245071 6 8399 274711 0 530 7088 44372 16946 43405 60551 29172 1013 4556 18639 27803 12176 7239 1221
"199602" 277944 21395 247497 5 9047 277944 0 581 6902 44606 16791 44116 60674 29607 1012 4614 18234 28938 12825 8003 1041
"199603" 280374 21557 248994 4 9819 280374 0 675 6839 45031 15856 45174 61303 28776 1011 4674 17991 30705 13782 7549 1008
"199604" 286110 21720 253858 2 10530 286110 0 768 6768 45914 14817 45451 61570 30750 1016 4736 17702 32499 15721 7211 1187
"199701" 286350 21885 252566 0 11899 286350 0 942 6536 45870 14115 46444 60645 30057 1023 4798 17330 33749 15684 7960 1197
"199702" 290383 22051 255096 0 13236 290383 0 1092 6446 46060 13956 48049 60070 30685 1031 4860 16792 35167 16812 7868 1495
"199703" 292563 22289 256486 0 13788 292563 0 1242 6320 46164 14013 48145 60348 30999 1040 4923 16492 36372 17409 7423 1673
"199704" 297848 22527 259872 0 15449 297848 0 1392 6223 46488 13904 49670 59543 30402 987 4985 16215 37794 20182 7979 2084
"199801" 304306 22767 265339 0 16200 304306 0 1315 6884 46696 13909 51860 59272 30394 975 5228 15439 38995 23814 7366 2159
"199802" 311350 23009 270503 0 17838 311350 0 1238 7545 46910 13842 52347 59096 30618 964 5791 15226 40393 27829 7325 2226
"199803" 319732 23274 275351 0 21106 319732 0 1159 8207 49242 13684 53402 56903 30565 954 6020 15412 44580 29866 7351 2387
"199804" 331472 23544 284299 0 23630 331472 0 1080 8868 50943 13634 54632 57038 31522 875 6275 16175 48255 33073 6965 2137
"199901" 341576 23817 292469 0 25290 341576 0 1038 8661 51391 13617 58029 56988 31515 935 6382 17149 50636 36051 7154 2030
"199902" 348059 24090 299690 0 24278 348059 0 996 8453 51553 13638 60521 55252 31800 995 6711 18693 52722 37708 7085 1932
"199903" 358647 24414 309182 0 25051 358647 0 954 8246 51691 13652 64007 57463 31998 1055 6679 19863 54814 39281 7113 1831
"199904" 372481 24747 333173 0 14561 372481 0 912 8039 52722 13631 67665 59309 32818 1116 7192 20497 57478 41602 7201 2299
"200001" 379196 25087 338768 0 15341 379196 0 895 7982 52876 13698 72496 57963 32655 1123 6794 21749 59102 42510 7242 2111
"200002" 387997 25372 346663 0 15962 387997 0 878 7925 52576 13756 75766 59206 33150 1125 6955 22308 61029 43650 7595 2078
"200003" 393288 25662 351058 0 16568 393288 0 861 7867 52636 13818 77008 60227 33478 1133 6138 23063 62982 44370 7739 1968
"200004" 402055 25948 358484 0 17623 402055 0 844 7810 52214 13941 77803 61258 33681 1133 6237 24951 65989 46910 7572 1712
"200101" 410164 26226 366005 0 17933 410164 0 859 8105 51979 13332 79854 62824 33557 882 6194 26763 69264 47370 7470 1711
"200102" 420527 26541 375833 0 18153 420527 0 874 8399 52434 13376 80315 63399 33856 1085 5823 28781 74062 48959 7429 1735
"200103" 431239 26882 386899 0 17458 431239 0 890 8693 51581 13619 83949 64406 33885 1275 5964 30632 77308 49941 7362 1734
"200104" 444110 27309 397679 0 19122 444110 0 905 8987 51883 13746 84851 64569 35631 1435 6005 33178 81610 52786 7093 1431
"200201" 450259 27699 402627 0 19933 450259 0 915 8932 51286 13813 86698 65143 35671 1578 5995 35011 84468 53154 6238 1357
"200202" 459624 28096 411654 0 19874 459624 0 925 8877 50645 13914 90736 65972 35818 1697 5967 36530 86628 54452 6038 1425
"200203" 466658 28461 417796 0 20401 466658 0 936 8822 49751 13409 90930 68629 35921 1809 6278 38572 88471 55830 5923 1377
"200204" 483081 28828 433435 0 20818 483081 0 946 8767 49749 14270 94169 68624 36816 1895 6329 41684 94539 58286 5721 1286
"200301" 494603 29200 444802 0 20601 494603 0 956 8777 49717 14246 96806 69661 36958 1967 6389 44829 98218 59219 5636 1224
"200302" 512961 29595 462410 0 20956 512961 0 966 8788 51252 14410 100017 72643 37631 2006 6839 48496 101838 61169 5631 1275
"200303" 529286 30002 478459 0 20825 529286 0 976 8798 51734 14413 102583 74874 38141 2074 6436 49760 109493 63103 5623 1278
"200304" 557279 30447 505507 0 21325 557279 0 986 8808 53149 14504 104491 77940 38556 2150 6120 68197 108737 66401 5728 1512
"200401" 565688 30922 511998 0 22768 565688 0 996 9206 53982 14739 107206 81657 38685 2184 5717 71827 104195 68114 5676 1504
"200402" 580263 31395 525120 0 23748 580263 0 1006 9605 54319 14815 110487 83928 38933 2176 5327 75523 107317 69491 5657 1679
"200403" 591720 31896 535485 0 24339 591720 0 1016 10003 55230 14738 114523 85804 39464 2192 5183 79560 106391 70327 5699 1590
"200404" 604514 32422 547188 0 24904 604514 0 1026 10401 56467 14952 118710 87545 40453 2155 4523 82451 105734 72880 5589 1628
"200501" 615163 32920 557361 0 24882 615163 0 1032 10869 57586 15128 122048 90408 40705 2138 4142 84797 104485 74585 5569 1671
"200502" 631531 33426 573337 0 24768 631531 0 1039 11337 58634 14958 128064 95187 41213 2135 3496 86183 103221 78889 5545 1630
"200503" 647124 33921 587827 0 25376 647124 0 1045 11805 59892 14846 134363 96894 41585 2131 5360 88173 102090 81596 5540 1804
"200504" 666800 34441 607591 0 24768 666800 0 1051 12272 60772 14944 138702 98352 42440 2113 4919 92960 101282 89448 5614 1931
"200601" 679566 34978 619723 0 24865 679566 0 1019 12137 62099 14683 144349 100323 43130 2092 4424 96216 98475 92695 5614 2310
"200602" 686290 35523 626144 0 24623 686290 0 987 12002 63619 14639 145674 102436 44466 2077 3989 98847 95279 94903 5144 2228
"200603" 694083 36051 632382 0 25650 694083 0 954 11867 65066 14682 147690 103740 45421 2059 4219 101212 92041 97480 5043 2609
"200604" 707507 36541 645883 0 25083 707507 0 922 11732 66567 14773 157555 95792 46078 2015 4334 105364 88816 103400 5140 5019
